brand_name,score,area_code
롯데리아,37,3110393
롯데리아,37,3110719
롯데리아,36,3130207
롯데리아,36,3120114
롯데리아,36,3110425
롯데리아,36,3120081
롯데리아,36,3120084
롯데리아,36,3120196
롯데리아,36,3110396
롯데리아,36,3120088
롯데리아,35,3120037
롯데리아,35,3120049
롯데리아,35,3120128
롯데리아,35,3111090
롯데리아,35,3110947
롯데리아,35,3110419
롯데리아,35,3110750
롯데리아,35,3120080
롯데리아,35,3110703
롯데리아,35,3120247
롯데리아,34,3120057
롯데리아,34,3130115
롯데리아,34,3110887
롯데리아,34,3130248
롯데리아,34,3130287
롯데리아,34,3110487
롯데리아,34,3120249
롯데리아,34,3130216
롯데리아,33,3110639
롯데리아,33,3120159
롯데리아,33,3110255
롯데리아,33,3110629
롯데리아,33,3120076
롯데리아,33,3110346
롯데리아,33,3110403
롯데리아,33,3120236
롯데리아,33,3130231
롯데리아,33,3111037
롯데리아,32,3110220
롯데리아,32,3120224
롯데리아,32,3120045
롯데리아,32,3110488
롯데리아,32,3130053
롯데리아,32,3120056
롯데리아,32,3110130
롯데리아,32,3130178
롯데리아,32,3110260
롯데리아,32,3110507
롯데리아,32,3120052
롯데리아,31,3120121
롯데리아,31,3110143
롯데리아,31,3110687
롯데리아,31,3120243
롯데리아,31,3130261
롯데리아,31,3120079
롯데리아,31,3120067
롯데리아,31,3130271
롯데리아,31,3110187
롯데리아,31,3110655
롯데리아,31,3120142
롯데리아,31,3130273
롯데리아,31,3110375
롱브레드,50,3110492
롱브레드,44,3120029
롱브르378,34,3110062
롱쓰부대찌개,32,3110201
롱타임노씨,62,3120143
롱타임노씨,41,3120119
롱타임노씨,36,3130302
롱타임노씨,34,3120145
롱타임노씨,32,3120130
롸카두들,50,3110962
롸카두들내쉬빌핫치킨,55,3130061
루나아시아,60,3110991
루바브,50,3130192
루스트플레이스,35,3110667
루시카토,41,3120041
루시카토,34,3120053
루시카토,31,3130220
루시카토,31,3120167
루시카토,31,3120145
루시카토,31,3120145
루시카토,15,3120236
루아르,45,3110574
루엘드파리,66,3120175
루이스버거,40,3110435
루이스버거,15,3110299
루이키친M,44,3120023
루카스커피,38,3110813
루틴,43,3120072
루틴,39,3111066
룸서비스301,48,3110978
룸의정석,32,3120081
룸의정석,15,3120094
류길상피자,15,3110623
류센소,33,3111013
류센소,15,3110954
르궅,48,3110073
르규옹,40,3111090
르뱅룰즈,58,3120203
르뱅룰즈,57,3120215
르뱅룰즈,47,3120202
르번미,39,3120086
르번미,15,3120148
르베르디마카롱,15,3120006
르베지왕,40,3130071
르브리에,47,3111013
르뽀미에,15,3110806
르사이공,53,3001496
르사이공,49,3110954
르사이공,38,3120167
르사이공,31,3120187
르시앙블랑,33,3110084
르지우,52,3120165
르템플,47,3120031
르포르테,47,3110773
르푸도레,49,3001496
르프리크,79,3110131
르프리크캐주얼,59,3120149
리가든,39,3120072
리가든,15,3130194
리골레토시카고피자,39,3130318
리김밥,59,3120188
리김밥,42,3120023
리김밥,38,3120167
리김밥,36,3120033
리김밥,34,3120043
리김밥,34,3120004
리김밥,34,3120218
리김밥,34,3120202
리김밥,33,3110569
리김밥,33,3130218
리김밥,32,3120227
리김밥,32,3120160
리김밥,31,3111068
리김밥,31,3120197
리김밥,31,3120007
리김밥,15,3110839
리김밥,15,3120150
리김밥,15,3120006
리김밥,15,3110038
리김밥,15,3130100
리나스,47,3120227
리나스,42,3120149
리나스,40,3120003
리나스,37,3130022
리나스,32,3110926
리나스,31,3110539
리나스,15,3120023
리나스,15,3120149
리리코,37,3130192
리마크스,48,3110962
리멤버미,31,3110895
리미니,47,3120167
리미니,46,3120099
리미니,38,3120089
리미니,38,3120136
리미니,33,3110708
리베르떼,43,3110978
리본레시피,36,3110403
리브로,31,3120030
리사르커피,70,3110050
리사르커피,61,3120030
리사르커피,47,3110979
리샨,48,3120189
리샨,44,3120148
리앙크리스피롤,37,3120149
리앙크리스피롤,15,3120128
리얼파스타,46,3130153
리얼파스타,39,3110495
리얼파스타,33,3110618
리얼파스타,31,3110678
리얼파스타,31,3120076
리얼파스타,15,3120100
리얼펍,31,3120077
리얼펍,15,3120079
리얼후라이,42,3130270
리얼후라이,41,3110145
리얼후라이,34,3110837
리에제와플,64,3120020
리옹베이커리,43,3110120
리정원,46,3120093
리정원,36,3110520
리제르바,35,3120119
리춘시장,44,3130318
리춘시장,42,3120145
리춘시장,40,3120012
리춘시장,39,3120103
리춘시장,38,3130285
리춘시장,38,3120159
리춘시장,34,3130232
리춘시장,31,3120104
리치 직화바베큐,31,3120021
리치몬드,54,3110560
리치몬드,15,3130061
리커테이션,48,3120186
리킨치킨,32,3130004
리킨치킨,31,3110133
리킨치킨,15,3110275
리틀꼬마김밥,15,3110681
리틀넥,82,3120200
리틀넥,56,3110095
리틀방콕,51,3130147
리틀방콕,45,3110057
리틀방콕,39,3110306
리틀방콕,39,3130155
리틀방콕,37,3110576
리틀방콕,15,3111085
리틀버틀러,54,3120007
리틀빅토리,55,3110564
리틀사이공,54,3120195
리틀사이공,44,3120115
리틀사이공,39,3120222
리틀앤머치,41,3110974
리틀쿠바,40,3120094
리틀파스타,40,3110438
리틀파스타,31,3110419
리틀파파포,51,3110560
리틀파파포,48,3130192
리틀파파포,36,3110012
리틀하노이,44,3120120
리틀하노이,40,3110619
리틀하노이,39,3120055
리틀하노이,39,3110438
리틀하노이,37,3120028
리틀하노이,35,3130106
리틀하노이,35,3120128
리틀하노이,31,3130113
리틀하노이,31,3120131
리틀하노이,15,3110228
리틀하노이,15,3130208
리파인,49,3130302
리파인,45,3130079
리파인,44,3120202
리파인,38,3110895
리파인,36,3120210
리파인,15,3110759
리파인,15,3110544
리파인,15,3120113
리파인,15,3110300
리프레셔스,55,3120163
리프커피바,52,3111013
리프패럿,31,3130113
리플레토레,15,3120100
리플로우,49,3120104
리플로우,38,3120089
릴레이션,39,3130070
릴즈,46,3110114
림스치킨,44,3120012
림스치킨,34,3120137
림스치킨,33,3120130
림스치킨,31,3130210
립프린츠,39,3120171
링스보스턴,15,3110272
마가렛,53,3110562
마구로림,34,3120191
마구로센세,56,3120042
마구로센세,55,3120047
마구로센세,53,3110969
마구로센세,51,3110255
마구로센세,40,3120200
마구로센세,36,3120197
마구로센세,35,3120178
마구로센세,35,3120172
마구로센세,33,3130109
마구로센세,31,3110205
마구로센세,31,3120237
마구로센세,15,3110777
마나올라나,37,3110562
마녀김밥,50,3120208
마녀김밥,45,3130267
마녀김밥,33,3110076
마녀주방,60,3120189
마녀주방,46,3130175
마녀주방,43,3130190
마녀주방,33,3120012
마노디셰프,62,3120227
마노디셰프,53,3120028
마노디셰프,50,3120197
마노디셰프,50,3001496
마노레이,40,3120064
마농트로포,48,3130002
마뇨떡볶이,53,3130285
마뇨떡볶이,35,3110708
마늘과올리브,41,3120072
마담순살떡볶이,42,3111060
마담순살떡볶이,31,3110166
마더락,15,3110297
마더락,15,3130179
마데린커피,38,3120243
마들원,36,3110432
마라공방,42,3130191
마라공방,42,3130025
마라공방,41,3120023
마라공방,39,3120006
마라공방,37,3120227
마라공방,36,3130265
마라공방,35,3120008
마라공방,32,3120072
마라공방,31,3120225
마라공방,15,3120169
마라공방,15,3110142
마라공방,15,3120215
마라공방,15,3110706
마라공방,15,3110488
마라삼국지,37,3120072
마라영웅,37,3130249
마라영웅,31,3120048
마라영웅,15,3110711
마라영웅,15,3120103
마라영웅,15,3130232
마라영웅,15,3110888
마라영웅,15,3120113
마라의신,31,3120230
마라의신,15,3120211
마라의신,15,3120246
마라의신,12,3120169
마라입구,46,3120101
마라입구,15,3110142
마라전설,46,3110110
마라전설,36,3110581
마라전설,15,3110205
마라전설,15,3120113
마라전설,15,3120056
마라중독,15,3120006
마라차이즈,48,3120210
마라하오,32,3110477
마라하오,15,3110660
마라하오,15,3110788
마라하오,15,3120084
마레수,15,3120178
마루,38,3120003
마루,34,3120186
마루,32,3110681
마루,31,3110082
마루,31,3120153
마루,31,3130058
마루,15,3110553
마루,15,3120063
마루벤벤,33,3110771
마루벤벤,15,3120053
마루샤브,47,3120056
마루샤브,34,3120057
마루샤브,33,3120114
마루샤브,33,3130085
마루심,66,3120170
마루심,53,3130194
마르르,41,3120202
마르케,51,3130303
마름모커피,43,3130183
마리야,15,3120160
마리왕,42,3120227
마리웨일237,38,3130079
마리웨일237,38,3120081
마리웨일237,34,3110310
마리웨일237,31,3120112
마리웨일237,15,3110651
마리웨일237,15,3120072
마리짱,32,3120083
마리짱,31,3110828
마리짱,31,3120167
마리짱,15,3120043
마리짱,15,3130183
마리짱,15,3120148
마리짱,15,3120197
마리짱,15,3120227
마린박스,36,3120041
마린커피,33,3110062
마마된장,52,3120224
마마된장,49,3120149
마마된장,41,3120145
마마된장,38,3120098
마마된장,37,3120006
마마된장,15,3120089
마마부찌,46,3130266
마마수제만두,65,3110461
마마즈돌,15,3130192
마마치킨,32,3130167
마마치킨,15,3110577
마마쿡,32,3130307
마마쿡,15,3120057
마마쿡,15,3120025
마미떡,15,3111010
마벨리에,32,3120133
마봉양꼬치,42,3120041
마봉양꼬치,39,3120051
마봉양꼬치,39,3120235
마봉양꼬치,32,3120205
마봉양꼬치,15,3120184
마봉양꼬치,15,3120056
마부육전,32,3120197
마부육전,32,3110989
마부자생삼겹살,59,3120118
마부자생삼겹살,15,3120101
마삼계탕,34,3120148
마성떡볶이,37,3120224
마성떡볶이,33,3110524
마성떡볶이,31,3110603
마성떡볶이,15,3120123
마성떡볶이,15,3120125
마성떡볶이,15,3110727
마시그래이,33,3120064
마시그래이,33,3110583
마시타야,63,3130191
마실,44,3110426
마실,43,3130271
마실,40,3110615
마실,37,3120168
마실,34,3120249
마실,33,3110655
마실,15,3110723
마실,15,3110178
마실자리,40,3110433
마씨,15,3110131
마약낙곱새,35,3110701
마약낙곱새,31,3120239
마약낙곱새,31,3110549
마약낙곱새,15,3110891
마왕족발,42,3120159
마왕족발,39,3110335
마왕족발,37,3110647
마왕족발,35,3120078
마왕족발,34,3130157
마왕족발,33,3120108
마왕족발,33,3130191
마왕족발,33,3120226
마왕족발,33,3110833
마왕족발,32,3120055
마왕족발,32,3110259
마왕족발,31,3110973
마왕족발,31,3130240
마왕족발,31,3111085
마왕족발,31,3130066
마왕족발,31,3111028
마왕족발,31,3110745
마왕족발,15,3110427
마왕족발,15,3110219
마왕족발,15,3120089
마왕족발,15,3110060
마왕족발,15,3110820
마왕족발,15,3110226
마운틴누크,50,3111013
마을회관,31,3120237
마음심,38,3130183
마음을 담다,15,3110680
마이고기,15,3120063
마이디주스,36,3110954
마이스페이스,61,3110759
마이시크릿덴,40,3120020
마이시크릿메이트,41,3110520
마이요거트립,35,3110762
마이요거트립,15,3110621
마이쥬스,15,3120033
마이쥬스,15,3110084
마이쥬스,15,3110142
마일드하이클럽,47,3110962
마일스톤커피,63,3110951
마일스톤커피,61,3110095
마일스톤커피,15,3110120
마장동김씨,52,3130206
마장동김씨,42,3120113
마장동김씨,15,3110928
마장동김씨,15,3120130
마제스티,45,3120200
마중물,32,3110723
마쯔가제,31,3001496
마쯔무라돈까스,72,3120079
마차이짬뽕,33,3120159
마차이짬뽕,15,3120159
마차이짬뽕,15,3110703
마초갈비,52,3120119
마초갈비,46,3120148
마초갈비,36,3120210
마초갈비,34,3120215
마초야,56,3111012
마초야,41,3120211
마츠노하나,57,3120149
마카나이,45,3110207
마카나이,39,3110300
마카나이,38,3120074
마카나이,37,3120225
마카나이,36,3110069
마카나이,35,3111051
마카마카,43,3110650
마칸틴,37,3120005
마케집,45,3120225
마케집,43,3120160
마케집,42,3120044
마케집,37,3120195
마케집,34,3120130
마케집,34,3120187
마케집,33,3110989
마케집,15,3120149
마케집,15,3120026
마케집,15,3120106
마케집,15,3120235
마케집,15,3120103
마케집,12,3120229
마켓오,50,3120193
마크69,48,3110120
마크레인커피,55,3120202
마키노차야,46,3120107
마키아티,45,3120189
마틸다,50,3110084
마틸다,31,3110633
마파치킨,15,3130153
마포구이마당,44,3110494
마포구이마당,36,3130194
마포구이마당,34,3110069
마포구이마당,33,3110456
마포구이마당,15,3110551
마포옥,59,3130194
마포우사미,43,3120038
마피아떡볶이,15,3120124
마피아떡볶이,15,3110160
마피아커피,31,3110107
마피아피자앤펍,48,3120130
마피아피자앤펍,33,3110723
마피아피자앤펍,31,3110733
마호가니,53,3120145
마호가니,52,3120149
마호가니,52,3120023
마호가니,46,3120023
마호가니,44,3130248
마호가니,43,3110207
마호가니,15,3110511
마호가니,15,3110514
막걸리싸롱,42,3120094
막걸리싸롱,39,3130190
막걸리싸롱,38,3110641
막리단길,15,3120072
막이오름,36,3120053
막이오름,32,3120225
만가타,41,3120005
만게츠,43,3130318
만게츠,41,3120027
만게츠,37,3120055
만게츠,15,3130072
만고쿠,12,3110928
만나꼬마김밥,31,3110497
만년닭강정,46,3130324
만년닭강정,42,3130261
만년닭강정,36,3130111
만년닭강정,35,3130240
만년닭강정,15,3130221
만랩커피,41,3120224
만랩커피,40,3120098
만랩커피,40,3120129
만랩커피,39,3120173
만랩커피,38,3120023
만랩커피,38,3120138
만랩커피,35,3120079
만랩커피,32,3110072
만랩커피,31,3110250
만랩커피,15,3130036
만랩커피,15,3120140
만랩커피,15,3120098
만랩커피,15,3110723
만랩커피,15,3120131
만랩커피,15,3120030
만미,38,3120202
만배아리랑,36,3110647
만배아리랑,31,3110676
만복국수집,41,3110585
만복국수집,38,3120130
만복국수집,36,3120235
만복국수집,36,3110550
만복국수집,35,3110262
만복국수집,33,3120167
만복국수집,32,3120148
만복국수집,32,3120149
만복국수집,31,3120060
만복국수집,31,3110703
만복국수집,31,3110922
만복국수집,31,3120179
만복국수집,31,3110464
만복국수집,31,3110271
만복국수집,31,3120169
만복국수집,31,3130004
만복국수집,15,3120098
만복국수집,15,3110747
만복국수집,15,3110272
만뽀,37,3120167
만뽀스키야키,36,3120041
만뽀스키야키,15,3120187
만석장,57,3120227
만석장,47,3110492
만석장,46,3120115
만석장,43,3120089
만선호프,62,3130031
만선호프,15,3120047
만선호프2,35,3120031
만송골갈비탕,38,3110493
만원수산,41,3130158
만원수산,39,3110954
만원수산,36,3120076
만원수산,31,3130079
만원수산,15,3130167
만원족발,15,3130236
만원족발,15,3130056
만월 월랑,42,3110581
만월 월랑,15,3110746
만월 월랑,15,3110969
만월당,32,3110895
만족오향족발,78,3120022
만족오향족발,44,3120131
만족오향족발,39,3120225
만족오향족발,36,3110107
만족오향족발,36,3120098
만족오향족발,34,3120104
만족오향족발,31,3120037
만족오향족발,15,3120130
만족오향족발,15,3120197
만족커피,15,3130098
만추,41,3130303
만추,39,3120073
만타스시31,15,3130295
만타스시31,15,3110661
만평우동,15,3110763
만포면옥,51,3130164
말뚝곱창,45,3120130
말뚝곱창,43,3110723
말뚝곱창,40,3110858
말뚝곱창,40,3120130
말뚝곱창,40,3130234
말뚝곱창,15,3110736
말뚝곱창,15,3110733
말뚝곱창,15,3111048
말뚝곱창,15,3120130
말라카이트,35,3120042
맘맘테이블,55,3130175
맘맘테이블,42,3110070
맘스케익,32,3110813
맘스케익,15,3110393
맘스터치,49,3130038
맘스터치,49,3111068
맘스터치,49,3120087
맘스터치,48,3120108
맘스터치,47,3120235
맘스터치,47,3110576
맘스터치,47,3130266
맘스터치,45,3110396
맘스터치,45,3120053
맘스터치,43,3110723
맘스터치,43,3110636
맘스터치,43,3130273
맘스터치,42,3110431
맘스터치,42,3130239
맘스터치,42,3130069
맘스터치,40,3120130
맘스터치,40,3110681
맘스터치,40,3130175
맘스터치,40,3120098
맘스터치,40,3120062
맘스터치,39,3120053
맘스터치,39,3130265
맘스터치,39,3120120
맘스터치,39,3130124
맘스터치,39,3110835
맘스터치,39,3110667
맘스터치,39,3110763
맘스터치,39,3120057
맘스터치,39,3110076
맘스터치,39,3130269
맘스터치,38,3130190
맘스터치,38,3120189
맘스터치,38,3110118
맘스터치,38,3120143
맘스터치,38,3120093
맘스터치,38,3111004
맘스터치,38,3120081
맘스터치,38,3130219
맘스터치,38,3120006
맘스터치,37,3110539
맘스터치,37,3120012
맘스터치,37,3120086
맘스터치,37,3120160
맘스터치,36,3120188
맘스터치,36,3130313
맘스터치,36,3110595
맘스터치,36,3111046
맘스터치,36,3120133
맘스터치,36,3110305
맘스터치,36,3110486
맘스터치,36,3110432
맘스터치,35,3120213
맘스터치,35,3110618
맘스터치,35,3110346
맘스터치,35,3110222
맘스터치,35,3120069
맘스터치,34,3120242
맘스터치,34,3120132
맘스터치,34,3120072
맘스터치,34,3110760
맘스터치,34,3110706
맘스터치,34,3120023
맘스터치,34,3120212
맘스터치,34,3120078
맘스터치,34,3110261
맘스터치,33,3110464
맘스터치,33,3110999
맘스터치,33,3130214
맘스터치,33,3120088
맘스터치,33,3130197
맘스터치,32,3110069
맘스터치,32,3110421
맘스터치,32,3120159
맘스터치,32,3110435
맘스터치,32,3130134
맘스터치,32,3110954
맘스터치,32,3110843
맘스터치,32,3120089
맘스터치,32,3130063
맘스터치,32,3120064
맘스터치,32,3120184
맘스터치,32,3120100
맘스터치,31,3130208
맘스터치,31,3120118
맘스터치,31,3120079
맘스터치,31,3110294
맘스터치,31,3110269
맘스터치,31,3110220
맘스터치,31,3110231
맘스터치,31,3111028
맘스터치,31,3120128
맘스터치,31,3110955
맘스터치,31,3130285
맘스터치,31,3120075
맘스터치,31,3120061
맘스터치,31,3120067
맘스터치,31,3130325
맘스터치,31,3110615
맘스터치,31,3110161
맘스터치,31,3110496
맘스터치 피자앤치킨,48,3110250
맘스터치 피자앤치킨,15,3110514
맘스터치랩,33,3120204
맘코리안비스트로,42,3120165
맛깔1987,34,3110564
맛깔참죽,37,3110621
